"","shortPostCode","price","type","year","postCode","town","district","county","population2019","population2020","population2021","population2022"
"3673","LE12",475000,"15","2021","LE12 9WJ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3674","LE12",475000,"15","2021","LE12 7XF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3675","LE12",475000,"15","2021","LE12 8BN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3676","LE12",475000,"15","2021","LE12 9AN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3677","LE12",475000,"15","2021","LE12 8GP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3678","LE12",475000,"15","2021","LE12 9DA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3679","LE12",475000,"15","2021","LE12 7EA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3680","LE12",475000,"15","2021","LE12 8PB","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3681","LE12",475000,"15","2021","LE12 7AA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3682","LE12",475000,"15","2021","LE12 9GR","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3683","LE12",475000,"15","2021","LE12 8SS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3684","LE12",475000,"15","2021","LE12 8DT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3685","LE12",475000,"15","2021","LE12 7AL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3686","LE12",475000,"15","2021","LE12 8ST","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3687","LE12",475000,"15","2021","LE12 8GL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3688","LE12",475000,"15","2021","LE12 9TP","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3689","LE12",475000,"15","2021","LE12 8ES","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3690","LE12",475000,"15","2021","LE12 9BU","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3691","LE12",475000,"15","2021","LE12 9WQ","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3692","LE12",475000,"15","2021","LE12 7DL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3693","LE12",475000,"15","2021","LE12 7WX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3694","LE12",475000,"15","2021","LE12 7BT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3695","LE12",475000,"15","2021","LE12 8FY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3696","LE12",475000,"15","2021","LE12 5AZ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3697","LE12",475000,"15","2021","LE12 7DR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3698","LE12",475000,"15","2021","LE12 8JW","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3699","LE12",475000,"15","2021","LE12 5TQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3700","LE12",475000,"15","2021","LE12 8WA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3701","LE12",475000,"15","2021","LE12 8FL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3702","LE12",475000,"15","2021","LE12 7RF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3703","LE12",154500,"FLAT 14","2021","LE12 5BP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3704","LE12",154500,"FLAT 14","2021","LE12 8LR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3705","LE12",154500,"FLAT 14","2021","LE12 8SX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3706","LE12",154500,"FLAT 14","2021","LE12 9UQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3707","LE12",154500,"FLAT 14","2021","LE12 7FP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3708","LE12",154500,"FLAT 14","2021","LE12 9NX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3709","LE12",154500,"FLAT 14","2021","LE12 8NS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3710","LE12",154500,"FLAT 14","2021","LE12 8YG","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3711","LE12",154500,"FLAT 14","2021","LE12 8XH","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3712","LE12",154500,"FLAT 14","2021","LE12 9WJ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3713","LE12",154500,"FLAT 14","2021","LE12 7XF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3714","LE12",154500,"FLAT 14","2021","LE12 8BN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3715","LE12",154500,"FLAT 14","2021","LE12 9AN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3716","LE12",154500,"FLAT 14","2021","LE12 8GP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3717","LE12",154500,"FLAT 14","2021","LE12 9DA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3718","LE12",154500,"FLAT 14","2021","LE12 7EA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3719","LE12",154500,"FLAT 14","2021","LE12 8PB","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3720","LE12",154500,"FLAT 14","2021","LE12 7AA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3721","LE12",154500,"FLAT 14","2021","LE12 9GR","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3722","LE12",154500,"FLAT 14","2021","LE12 8SS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3723","LE12",154500,"FLAT 14","2021","LE12 8DT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3724","LE12",154500,"FLAT 14","2021","LE12 7AL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3725","LE12",154500,"FLAT 14","2021","LE12 8ST","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3726","LE12",154500,"FLAT 14","2021","LE12 8GL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3727","LE12",154500,"FLAT 14","2021","LE12 9TP","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3728","LE12",154500,"FLAT 14","2021","LE12 8ES","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3729","LE12",154500,"FLAT 14","2021","LE12 9BU","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3730","LE12",154500,"FLAT 14","2021","LE12 9WQ","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3731","LE12",154500,"FLAT 14","2021","LE12 7DL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3732","LE12",154500,"FLAT 14","2021","LE12 7WX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3733","LE12",154500,"FLAT 14","2021","LE12 7BT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3734","LE12",154500,"FLAT 14","2021","LE12 8FY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3735","LE12",154500,"FLAT 14","2021","LE12 5AZ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3736","LE12",154500,"FLAT 14","2021","LE12 7DR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3737","LE12",154500,"FLAT 14","2021","LE12 8JW","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3738","LE12",154500,"FLAT 14","2021","LE12 5TQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3739","LE12",154500,"FLAT 14","2021","LE12 8WA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3740","LE12",154500,"FLAT 14","2021","LE12 8FL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3741","LE12",154500,"FLAT 14","2021","LE12 7RF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3742","LE14",495000,"CREW YARD BARN","2021","LE14 4AE","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3743","LE14",495000,"CREW YARD BARN","2021","LE14 4LP","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3744","LE14",495000,"CREW YARD BARN","2021","LE14 4UB","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3745","LE14",495000,"CREW YARD BARN","2021","LE14 3NQ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3746","LE14",495000,"CREW YARD BARN","2021","LE14 4QG","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3747","LE14",495000,"CREW YARD BARN","2021","LE14 2UN","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3748","LE14",495000,"CREW YARD BARN","2021","LE14 2AG","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3749","LE14",495000,"CREW YARD BARN","2021","LE14 4NN","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3750","LE14",495000,"CREW YARD BARN","2021","LE14 4QB","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3751","LE14",495000,"CREW YARD BARN","2021","LE14 2TQ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3752","LE14",495000,"CREW YARD BARN","2021","LE14 3LS","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3753","LE14",495000,"CREW YARD BARN","2021","LE14 4ND","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3754","LE14",495000,"CREW YARD BARN","2021","LE14 4FE","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3755","LE14",495000,"CREW YARD BARN","2021","LE14 2AZ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3756","LE14",495000,"CREW YARD BARN","2021","LE14 2QA","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3757","LE14",495000,"CREW YARD BARN","2021","LE14 2PA","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3758","LE14",495000,"CREW YARD BARN","2021","LE14 4SF","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"3759","NG13",6e+05,"PLOT 3","2021","NG13 0EG","NOTTINGHAM","MELTON","LEICESTERSHIRE",21504.0188526806,21624.7113176413,21746.0811755674,21868.1322283634
"3760","NG13",6e+05,"PLOT 3","2021","NG13 0EP","NOTTINGHAM","MELTON","LEICESTERSHIRE",21504.0188526806,21624.7113176413,21746.0811755674,21868.1322283634
"3761","NG13",6e+05,"PLOT 3","2021","NG13 0GZ","NOTTINGHAM","MELTON","LEICESTERSHIRE",21504.0188526806,21624.7113176413,21746.0811755674,21868.1322283634
"3762","NG13",6e+05,"PLOT 3","2021","NG13 0BG","NOTTINGHAM","MELTON","LEICESTERSHIRE",21504.0188526806,21624.7113176413,21746.0811755674,21868.1322283634
"3763","NG13",6e+05,"PLOT 3","2021","NG13 0FJ","NOTTINGHAM","MELTON","LEICESTERSHIRE",21504.0188526806,21624.7113176413,21746.0811755674,21868.1322283634
"3764","LE17",736100,"DARIEN HOUSE","2021","LE17 5JL","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3765","LE17",736100,"DARIEN HOUSE","2021","LE17 6LR","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3766","LE17",736100,"DARIEN HOUSE","2021","LE17 6DF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3767","LE17",736100,"DARIEN HOUSE","2021","LE17 4RX","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3768","LE17",736100,"DARIEN HOUSE","2021","LE17 5BU","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3769","LE17",736100,"DARIEN HOUSE","2021","LE17 5DE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3770","LE17",736100,"DARIEN HOUSE","2021","LE17 6HU","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3771","LE17",736100,"DARIEN HOUSE","2021","LE17 6DY","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3772","LE17",736100,"DARIEN HOUSE","2021","LE17 4HZ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3773","LE17",736100,"DARIEN HOUSE","2021","LE17 6QT","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3774","LE17",736100,"DARIEN HOUSE","2021","LE17 5RG","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3775","LE17",736100,"DARIEN HOUSE","2021","LE17 6AE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3776","LE17",736100,"DARIEN HOUSE","2021","LE17 5EG","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3777","LE17",736100,"DARIEN HOUSE","2021","LE17 5QE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3778","LE17",736100,"DARIEN HOUSE","2021","LE17 6HY","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3779","LE17",736100,"DARIEN HOUSE","2021","LE17 5EN","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3780","LE17",736100,"DARIEN HOUSE","2021","LE17 6EF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3781","LE17",736100,"DARIEN HOUSE","2021","LE17 5JN","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3782","LE17",736100,"DARIEN HOUSE","2021","LE17 6PW","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3783","LE17",736100,"DARIEN HOUSE","2021","LE17 5DF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3784","LE17",736100,"DARIEN HOUSE","2021","LE17 5QJ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3785","LE17",736100,"DARIEN HOUSE","2021","LE17 5DS","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3786","LE17",736100,"DARIEN HOUSE","2021","LE17 6DB","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3787","LE17",736100,"DARIEN HOUSE","2021","LE17 5NQ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"3788","LE67",140000,"APARTMENT 2","2021","LE67 8FW","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3789","LE67",140000,"APARTMENT 2","2021","LE67 8FZ","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3790","LE67",140000,"APARTMENT 2","2021","LE67 2SA","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3791","LE67",140000,"APARTMENT 2","2021","LE67 1UE","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3792","LE67",140000,"APARTMENT 2","2021","LE67 8QJ","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3793","LE67",140000,"APARTMENT 2","2021","LE67 2TB","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3794","LE67",140000,"APARTMENT 2","2021","LE67 8UH","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3795","LE67",140000,"APARTMENT 2","2021","LE67 8JE","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3796","LE67",140000,"APARTMENT 2","2021","LE67 1FH","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3797","LE67",140000,"APARTMENT 2","2021","LE67 8QE","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3798","LE67",140000,"APARTMENT 2","2021","LE67 2FZ","COALVILLE","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",59234.6018751542,59567.0592711534,59901.3826022083,60237.5823409802
"3799","LE12",194995,"8","2021","LE12 5BP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3800","LE12",194995,"8","2021","LE12 8LR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3801","LE12",194995,"8","2021","LE12 8SX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3802","LE12",194995,"8","2021","LE12 9UQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3803","LE12",194995,"8","2021","LE12 7FP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3804","LE12",194995,"8","2021","LE12 9NX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3805","LE12",194995,"8","2021","LE12 8NS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3806","LE12",194995,"8","2021","LE12 8YG","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3807","LE12",194995,"8","2021","LE12 8XH","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3808","LE12",194995,"8","2021","LE12 9WJ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3809","LE12",194995,"8","2021","LE12 7XF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3810","LE12",194995,"8","2021","LE12 8BN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3811","LE12",194995,"8","2021","LE12 9AN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3812","LE12",194995,"8","2021","LE12 8GP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3813","LE12",194995,"8","2021","LE12 9DA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3814","LE12",194995,"8","2021","LE12 7EA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3815","LE12",194995,"8","2021","LE12 8PB","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3816","LE12",194995,"8","2021","LE12 7AA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3817","LE12",194995,"8","2021","LE12 9GR","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3818","LE12",194995,"8","2021","LE12 8SS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3819","LE12",194995,"8","2021","LE12 8DT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"3820","LE12",194995,"8","2021","LE12 7AL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
